No	TIME	Acc1_Relative@RevJoint1	Acc1_Relative@RevJoint2	Acc1_Relative@RevJoint3	Acc1_Relative@RevJoint4	Acc1_Relative@RevJoint5	Acc1_Relative@RevJoint6	Driving_Torque@RevJoint6
326       	     0.52423700	     -48.832584	      153.94213	     -49.018412	     -55.841203	     -2.0250537	     0.00000000	    0.018003162
327       	     0.52583700	     -45.445785	      149.54707	     -49.517260	     -54.234138	     -2.1269979	     0.00000000	    0.018037636
328       	     0.52743700	     -42.159268	      145.28532	     -50.036893	     -52.641425	     -2.2274913	     0.00000000	    0.018077080
329       	     0.52903700	     -38.962172	      141.13968	     -50.575960	     -51.057782	     -2.3267766	     0.00000000	    0.018121165
330       	     0.53063700	     -35.844166	      137.09380	     -51.133074	     -49.478339	     -2.4250682	     0.00000000	    0.018169577
331       	     0.53233700	     -32.606843	      132.88686	     -51.743169	     -47.799727	     -2.5286256	     0.00000000	    0.018225417
332       	     0.53393700	     -29.621015	      128.99796	     -52.332861	     -46.215034	     -2.6254400	     0.00000000	    0.018281797
333       	     0.53553700	     -26.684842	      125.16244	     -52.935907	     -44.621649	     -2.7217692	     0.00000000	    0.018341579
334       	     0.53713700	     -23.789136	      121.36584	     -53.550548	     -43.015892	     -2.8177364	     0.00000000	    0.018404455
335       	     0.53873700	     -20.924794	      117.59380	     -54.174869	     -41.394294	     -2.9134443	     0.00000000	    0.018470102
336       	     0.54033700	     -18.082741	      113.83201	     -54.806772	     -39.753580	     -3.0089766	     0.00000000	    0.018538183
337       	     0.54193700	     -15.253875	      110.06606	     -55.443940	     -38.090654	     -3.1043963	     0.00000000	    0.018608334
338       	     0.54353700	     -12.429027	      106.28137	     -56.083807	     -36.402597	     -3.1997461	     0.00000000	    0.018680160
339       	     0.54523700	     -9.4216755	      102.22309	     -56.763425	     -34.578443	     -3.3010017	     0.00000000	    0.018757826
340       	     0.54683700	     -6.5756834	      98.352686	     -57.399477	     -32.830088	     -3.3962468	     0.00000000	    0.018831692
341       	     0.54843700	     -3.7048849	      94.417245	     -58.028407	     -31.048791	     -3.4914097	     0.00000000	    0.018905761
342       	     0.55003700	    -0.79957735	      90.400951	     -58.646224	     -29.232426	     -3.5864331	     0.00000000	    0.018979435
343       	     0.55163700	      2.1500763	      86.287632	     -59.248477	     -27.379126	     -3.6812294	     0.00000000	    0.019052050
344       	     0.55323700	      5.1540183	      82.060778	     -59.830212	     -25.487323	     -3.7756773	     0.00000000	    0.019122861
345       	     0.55483700	      8.2222479	      77.703598	     -60.385923	     -23.555802	     -3.8696188	     0.00000000	    0.019191035
346       	     0.55653700	      11.563871	      72.912269	     -60.941022	     -21.459148	     -3.9686535	     0.00000000	    0.019259540
347       	     0.55813700	      14.796108	      68.232596	     -61.423108	     -19.443743	     -4.0608731	     0.00000000	    0.019319223
348       	     0.55973700	      18.122732	      63.370602	     -61.858493	     -17.387828	     -4.1518331	     0.00000000	    0.019373082
349       	     0.56133700	      21.552969	      58.309744	     -62.239091	     -15.292392	     -4.2411865	     0.00000000	    0.019419844
350       	     0.56293700	      25.095458	      53.034136	     -62.556145	     -13.159209	     -4.3285308	     0.00000000	    0.019458112
351       	     0.56453700	      28.758022	      47.528909	     -62.800248	     -10.990944	     -4.4134045	     0.00000000	    0.019486366
352       	     0.56613700	      32.547408	      41.780627	     -62.961396	     -8.7912730	     -4.4952858	     0.00000000	    0.019502967
353       	     0.56773700	      36.468994	      35.777771	     -63.029063	     -6.5649897	     -4.5735918	     0.00000000	    0.019506161
354       	     0.56943700	      40.784599	      29.110754	     -62.986303	     -4.1771680	     -4.6521540	     0.00000000	    0.019492789
355       	     0.57103700	      44.988204	      22.557673	     -62.826387	     -1.9164666	     -4.7209913	     0.00000000	    0.019462391
356       	     0.57263700	      49.328467	      15.732645	     -62.538996	     0.34821092	     -4.7841113	     0.00000000	    0.019412693
357       	     0.57423700	      53.801721	      8.6379789	     -62.113178	      2.6066740	     -4.8407201	     0.00000000	    0.019341699
358       	     0.57583700	      58.401212	      1.2809731	     -61.538537	      4.8473516	     -4.8899959	     0.00000000	    0.019247448
359       	     0.57743700	      63.116823	     -6.3255106	     -60.805594	      7.0573716	     -4.9311069	     0.00000000	    0.019128072
360       	     0.57903700	      67.934867	     -14.162578	     -59.906186	      9.2227076	     -4.9632319	     0.00000000	    0.018981857
361       	     0.58063700	      72.837990	     -22.204975	     -58.833897	      11.328401	     -4.9855857	     0.00000000	    0.018807318
362       	     0.58233700	      78.117248	     -30.939403	     -57.500479	      13.482917	     -4.9978267	     0.00000000	    0.018589524
363       	     0.58393700	      83.125637	     -39.297848	     -56.061202	      15.416088	     -4.9978631	     0.00000000	    0.018353275
364       	     0.58553700	      88.144184	     -47.744556	     -54.444804	      17.241578	     -4.9862679	     0.00000000	    0.018086396
365       	     0.58713700	      93.142486	     -56.229618	     -52.656253	      18.944506	     -4.9627252	     0.00000000	    0.017789129
366       	     0.58873700	      98.088205	     -64.698722	     -50.704119	      20.511262	     -4.9271192	     0.00000000	    0.017462320
367       	     0.59033700	      102.94788	     -73.094365	     -48.600696	      21.930051	     -4.8795641	     0.00000000	    0.017107464
368       	     0.59193700	      107.68785	     -81.357271	     -46.361977	      23.191412	     -4.8204281	     0.00000000	    0.016726737
369       	     0.59353700	      112.27519	     -89.427954	     -44.007499	      24.288662	     -4.7503527	     0.00000000	    0.016322997
370       	     0.59523700	      116.94712	     -97.727477	     -41.404535	      25.270751	     -4.6649501	     0.00000000	    0.015872763
371       	     0.59683700	      121.12403	     -105.22159	     -38.886272	      26.022072	     -4.5755492	     0.00000000	    0.015433395
372       	     0.59843700	      125.06183	     -112.35654	     -36.330060	      26.609107	     -4.4789297	     0.00000000	    0.014983723
373       	     0.60003700	      128.73948	     -119.08752	     -33.765241	      27.038668	     -4.3768548	     0.00000000	    0.014528977
374       	     0.60163700	      132.14031	     -125.37620	     -31.221930	      27.320671	     -4.2713237	     0.00000000	    0.014074766
375       	     0.60323700	      135.25208	     -131.19117	     -28.730286	      27.467743	     -4.1645419	     0.00000000	    0.013626984
376       	     0.60483700	      138.06689	     -136.50806	     -26.319803	      27.494703	     -4.0588867	     0.00000000	    0.013191693
377       	     0.60653700	      140.72789	     -141.59190	     -23.879071	      27.410120	     -3.9506744	     0.00000000	    0.012749742
378       	     0.60813700	      142.92152	     -145.83258	     -21.722812	      27.242158	     -3.8553849	     0.00000000	    0.012359540
379       	     0.60973700	      144.81604	     -149.53940	     -19.727436	      27.006389	     -3.7691791	     0.00000000	    0.012000403
380       	     0.61133700	      146.41555	     -152.71034	     -17.913859	      26.719752	     -3.6947466	     0.00000000	    0.011678089
381       	     0.61293700	      147.72510	     -155.34616	     -16.299905	      26.397952	     -3.6347605	     0.00000000	    0.011398072
382       	     0.61453700	      148.74983	     -157.44913	     -14.900100	      26.054830	     -3.5918419	     0.00000000	    0.011165486
383       	     0.61613700	      149.49408	     -159.02182	     -13.725528	      25.701796	     -3.5685254	     0.00000000	    0.010985055
384       	     0.61773700	      149.96076	     -160.06602	     -12.783741	      25.347353	     -3.5672223	     0.00000000	    0.010861045
385       	     0.61943700	      150.15327	     -160.59646	     -12.042522	      24.974954	     -3.5924708	     0.00000000	    0.010795278
386       	     0.62103700	      150.04713	     -160.54835	     -11.589296	      24.629991	     -3.6434462	     0.00000000	    0.010798788
387       	     0.62263700	      149.65765	     -159.96429	     -11.369477	      24.287961	     -3.7226281	     0.00000000	    0.010868230
388       	     0.62423700	      148.97741	     -158.83647	     -11.375812	      23.942579	     -3.8314883	     0.00000000	    0.011005297
389       	     0.62583700	      147.99648	     -157.15472	     -11.597345	      23.583761	     -3.9711351	     0.00000000	    0.011210837
390       	     0.62743700	      146.70282	     -154.90726	     -12.019433	      23.197832	     -4.1422530	     0.00000000	    0.011484759
391       	     0.62903700	      145.08305	     -152.08171	     -12.623789	      22.767879	     -4.3450401	     0.00000000	    0.011825936
392       	     0.63063700	      143.12338	     -148.66653	     -13.388605	      22.274265	     -4.5791485	     0.00000000	    0.012232111
393       	     0.63233700	      140.65419	     -144.38180	     -14.348882	      21.655777	     -4.8611366	     0.00000000	    0.012731004
394       	     0.63393700	      137.95435	     -139.72671	     -15.361957	      20.961026	     -5.1561369	     0.00000000	    0.013258926
395       	     0.63553700	      134.88234	     -134.46989	     -16.449619	      20.133433	     -5.4775117	     0.00000000	    0.013837316
396       	     0.63713700	      131.43544	     -128.62128	     -17.579214	      19.150735	     -5.8223113	     0.00000000	    0.014458934
397       	     0.63873700	      127.61696	     -122.20045	     -18.716989	      17.992656	     -6.1869611	     0.00000000	    0.015115442
398       	     0.64033700	      123.43715	     -115.23770	     -19.828996	      16.642000	     -6.5673287	     0.00000000	    0.015797572
399       	     0.64193700	      118.91393	     -107.77462	     -20.882085	      15.085635	     -6.9588240	     0.00000000	    0.016495357
400       	     0.64353700	      114.07300	     -99.863982	     -21.844941	      13.315305	     -7.3565299	     0.00000000	    0.017198412
401       	     0.64523700	      108.61873	     -91.039243	     -22.737317	      11.196830	     -7.7802053	     0.00000000	    0.017939466
402       	     0.64683700	      103.23525	     -82.414596	     -23.428346	      8.9826940	     -8.1746526	     0.00000000	    0.018620587
403       	     0.64843700	      97.656097	     -73.560969	     -23.954616	      6.5639205	     -8.5599210	     0.00000000	    0.019276059
404       	     0.65003700	      91.931160	     -64.561024	     -24.301251	      3.9546092	     -8.9314637	     0.00000000	    0.019897206
405       	     0.65163700	      86.112372	     -55.498331	     -24.458679	      1.1733883	     -9.2852314	     0.00000000	    0.020476534
406       	     0.65323700	      80.251808	     -46.454434	     -24.422615	     -1.7575032	     -9.6177874	     0.00000000	    0.021007915
407       	     0.65483700	      74.399815	     -37.506117	     -24.193799	     -4.8132782	     -9.9263881	     0.00000000	    0.021486708
408       	     0.65653700	      68.243904	     -28.181064	     -23.745455	     -8.1675297	     -10.225792	     0.00000000	    0.021934345
409       	     0.65813700	      62.552438	     -19.639873	     -23.140090	     -11.397717	     -10.479457	     0.00000000	    0.022296493
410       	     0.65973700	      56.996996	     -11.377972	     -22.369574	     -14.672535	     -10.705298	     0.00000000	    0.022601090
411       	     0.66133700	      51.607013	     -3.4343611	     -21.448672	     -17.967684	     -10.903425	     0.00000000	    0.022849201
412       	     0.66293700	      46.405182	      4.1628526	     -20.393650	     -21.261045	     -11.074515	     0.00000000	    0.023042937
413       	     0.66453700	      41.407540	      11.396026	     -19.221559	     -24.533117	     -11.219709	     0.00000000	    0.023185252
414       	     0.66613700	      36.623815	      18.257171	     -17.949594	     -27.767279	     -11.340525	     0.00000000	    0.023279750
415       	     0.66773700	      32.057979	      24.746893	     -16.594571	     -30.949877	     -11.438764	     0.00000000	    0.023330487
416       	     0.66943700	      27.444181	      31.244326	     -15.081753	     -34.262943	     -11.520634	     0.00000000	    0.023341307
417       	     0.67103700	      23.319409	      37.000023	     -13.604793	     -37.308380	     -11.578731	     0.00000000	    0.023315654
418       	     0.67263700	      19.396296	      42.426682	     -12.090164	     -40.277859	     -11.620655	     0.00000000	    0.023259838
419       	     0.67423700	      15.662825	      47.547196	     -10.550004	     -43.168347	     -11.648568	     0.00000000	    0.023178263
420       	     0.67583700	      12.104840	      52.387079	     -8.9950090	     -45.978761	     -11.664593	     0.00000000	    0.023075179
421       	     0.67743700	      8.7066401	      56.973579	     -7.4344478	     -48.709681	     -11.670779	     0.00000000	    0.022954631
422       	     0.67903700	      5.4514784	      61.334932	     -5.8762269	     -51.363063	     -11.669083	     0.00000000	    0.022820432
423       	     0.68063700	      2.3219789	      65.499774	     -4.3269767	     -53.941986	     -11.661361	     0.00000000	    0.022676144
424       	     0.68233700	    -0.88517472	      69.741524	     -2.6968153	     -56.604953	     -11.648508	     0.00000000	    0.022515489
425       	     0.68393700	     -3.8113580	      73.590854	     -1.1821273	     -59.043634	     -11.633763	     0.00000000	    0.022360594
426       	     0.68553700	     -6.6659392	      77.329666	     0.31008360	     -61.422050	     -11.618018	     0.00000000	    0.022205020
427       	     0.68713700	     -9.4662150	      80.984693	      1.7772394	     -63.745833	     -11.602719	     0.00000000	    0.022051396
428       	     0.68873700	     -12.229145	      84.581835	      3.2174827	     -66.020909	     -11.589225	     0.00000000	    0.021902175
429       	     0.69033700	     -14.971328	      88.146170	      4.6295809	     -68.253421	     -11.578830	     0.00000000	    0.021759655
430       	     0.69193700	     -17.709013	      91.702008	      6.0128406	     -70.449678	     -11.572770	     0.00000000	    0.021626010
431       	     0.69353700	     -20.458138	      95.272990	      7.3670320	     -72.616127	     -11.572241	     0.00000000	    0.021503319
432       	     0.69523700	     -23.409195	      99.109617	      8.7742053	     -74.892678	     -11.579043	     0.00000000	    0.021387210
433       	     0.69683700	     -26.231324	      102.78438	      10.069360	     -77.018540	     -11.593596	     0.00000000	    0.021293423
434       	     0.69843700	     -29.112606	      106.54407	      11.336997	     -79.135145	     -11.617240	     0.00000000	    0.021216670
435       	     0.70003700	     -32.068632	      110.41125	      12.578206	     -81.249541	     -11.651162	     0.00000000	    0.021158952
436       	     0.70163700	     -35.115225	      114.40877	      13.794307	     -83.369009	     -11.696594	     0.00000000	    0.021122329
437       	     0.70323700	     -38.268605	      118.56000	      14.986835	     -85.501129	     -11.754827	     0.00000000	    0.021108961
438       	     0.70483700	     -41.545572	      122.88916	      16.157531	     -87.653855	     -11.827237	     0.00000000	    0.021121144
439       	     0.70653700	     -45.182429	      127.71218	      17.379644	     -89.973117	     -11.921373	     0.00000000	    0.021164855
440       	     0.70813700	     -48.770972	      132.49001	      18.511660	     -92.195564	     -12.027872	     0.00000000	    0.021237802
441       	     0.70973700	     -52.540461	      137.52855	      19.628440	     -94.466330	     -12.153567	     0.00000000	    0.021344650
442       	     0.71133700	     -56.512472	      142.85907	      20.732597	     -96.795993	     -12.300467	     0.00000000	    0.021488745
443       	     0.71293700	     -60.710533	      148.51575	      21.827015	     -99.196145	     -12.470836	     0.00000000	    0.021673854
444       	     0.71453700	     -65.160537	      154.53629	      22.914891	     -101.67960	     -12.667242	     0.00000000	    0.021904253
445       	     0.71613700	     -69.891220	      160.96265	      23.999786	     -104.26062	     -12.892622	     0.00000000	    0.022184835
446       	     0.71773700	     -74.934725	      167.84187	      25.085701	     -106.95521	     -13.150359	     0.00000000	    0.022521237
447       	     0.71943700	     -80.676830	      175.70682	      26.245673	     -109.96289	     -13.464062	     0.00000000	    0.022947160
448       	     0.72103700	     -86.485413	      183.69597	      27.348694	     -112.95149	     -13.801681	     0.00000000	    0.023420581
449       	     0.72263700	     -92.734260	      192.32519	      28.468764	     -116.11722	     -14.185937	     0.00000000	    0.023973600
450       	     0.72423700	     -99.477820	      201.67461	      29.612852	     -119.48722	     -14.623297	     0.00000000	    0.024616967
451       	     0.72583700	     -106.77906	      211.83697	      30.789134	     -123.09284	     -15.121477	     0.00000000	    0.025363504
452       	     0.72743700	     -114.71119	      222.92011	      32.007292	     -126.97044	     -15.689762	     0.00000000	    0.026228613
453       	     0.72903700	     -123.35980	      235.05001	      33.278906	     -131.16239	     -16.339401	     0.00000000	    0.027230932
454       	     0.73063700	     -132.82539	      248.37449	      34.617955	     -135.71824	     -17.084140	     0.00000000	    0.028393193
455       	     0.73233700	     -143.91070	      264.03595	      36.133717	     -141.02279	     -17.998643	     0.00000000	    0.029834720
456       	     0.73393700	     -155.46018	      280.40975	      37.670125	     -146.52441	     -18.997655	     0.00000000	    0.031422687
457       	     0.73553700	     -168.26354	      298.61843	      39.339970	     -152.60265	     -20.158068	     0.00000000	    0.033279676
458       	     0.73713700	     -182.52103	      318.95390	      41.176580	     -159.35344	     -21.513905	     0.00000000	    0.035461357
459       	     0.73873700	     -198.47045	      341.76150	      43.222329	     -166.88938	     -23.108778	     0.00000000	    0.038038834
460       	     0.74033700	     -216.39304	      367.44741	      45.531662	     -175.34158	     -24.999205	     0.00000000	    0.041103875
461       	     0.74193700	     -236.61796	      396.48372	      48.175284	     -184.86028	     -27.259246	     0.00000000	    0.044776174
462       	     0.74353700	     -259.52266	      429.40617	      51.245932	     -195.61257	     -29.987047	     0.00000000	    0.049213485
463       	     0.74523700	     -287.26048	      469.29374	      55.114362	     -208.58415	     -33.545656	     0.00000000	    0.055002378
464       	     0.74683700	     -317.00983	      512.05062	      59.499354	     -222.41618	     -37.705432	     0.00000000	    0.061761332
465       	     0.74843700	     -350.63538	      560.28798	      64.832273	     -237.91375	     -42.901758	     0.00000000	    0.070184530
466       	     0.75003700	     -388.19596	      613.96327	      71.409131	     -254.98386	     -49.470341	     0.00000000	    0.080792577
467       	     0.75163700	     -429.07387	      671.96311	      79.615372	     -273.12887	     -57.863044	     0.00000000	    0.094274985
468       	     0.75323700	     -471.17468	      730.88627	      89.927113	     -291.01405	     -68.667158	     0.00000000	     0.11150667
469       	     0.75483700	     -509.42634	      782.78805	      102.86029	     -305.68171	     -82.581644	     0.00000000	     0.13348561
470       	     0.75653700	     -533.90428	      811.91154	      119.87546	     -311.13498	     -101.49741	     0.00000000	     0.16295813
471       	     0.75813700	     -521.19448	      783.82392	      138.65045	     -295.84803	     -123.28532	     0.00000000	     0.19624969
472       	     0.75973700	     -444.32535	      658.14867	      158.15521	     -245.86352	     -147.37194	     0.00000000	     0.23196814
473       	     0.76133700	     -275.81102	      395.48944	      173.95800	     -148.68175	     -169.25489	     0.00000000	     0.26259210
474       	     0.76293700	     -17.944352	      2.5803150	      180.02986	     -8.8409444	     -181.77946	     0.00000000	     0.27694881
475       	     0.76453700	      274.20649	     -434.99042	      172.87406	      141.78509	     -179.30803	     0.00000000	     0.26714240
476       	     0.76613700	      520.36366	     -796.77512	      155.26154	      261.09318	     -162.86091	     0.00000000	     0.23616279
477       	     0.76773700	      674.43670	     -1016.5950	      133.99223	      327.98711	     -139.22942	     0.00000000	     0.19548967
478       	     0.76943700	      743.96816	     -1108.4262	      113.53849	      349.12739	     -113.89757	     0.00000000	     0.15357842
479       	     0.77103700	      752.05160	     -1110.4097	      98.574896	      340.68170	     -93.628866	     0.00000000	     0.12077448
480       	     0.77263700	      732.51246	     -1073.0888	      87.686054	      320.16545	     -77.680381	     0.00000000	    0.095265540
481       	     0.77423700	      702.78233	     -1022.4884	      80.002109	      296.66621	     -65.603516	     0.00000000	    0.076030186
482       	     0.77583700	      672.13893	     -972.18566	      74.613121	      274.73412	     -56.622306	     0.00000000	    0.061670565
483       	     0.77743700	      644.92952	     -928.35370	      70.791990	      256.30672	     -50.014627	     0.00000000	    0.050958454
484       	     0.77903700	      622.92657	     -893.36081	      68.008645	      242.02754	     -45.215216	     0.00000000	    0.042956715
485       	     0.78063700	      606.69137	     -867.82291	      65.885782	      231.97909	     -41.814565	     0.00000000	    0.036993047
486       	     0.78233700	      595.83050	     -850.96018	      64.049791	      225.81710	     -39.420303	     0.00000000	    0.032371515
487       	     0.78393700	      591.54331	     -844.49852	      62.499226	      224.14315	     -38.124259	     0.00000000	    0.029311366
488       	     0.78553700	      592.97664	     -846.99878	      60.945663	      226.43023	     -37.653164	     0.00000000	    0.027305646
489       	     0.78713700	      600.22495	     -858.50758	      59.228761	      232.76358	     -37.972560	     0.00000000	    0.026254080
490       	     0.78873700	      613.55358	     -879.32987	      57.177997	      243.38026	     -39.110281	     0.00000000	    0.026134973
491       	     0.79033700	      633.42084	     -910.05031	      54.590411	      258.69543	     -41.161460	     0.00000000	    0.027004674
492       	     0.79193700	      660.47781	     -951.51844	      51.202821	      279.32871	     -44.303329	     0.00000000	    0.029008508
493       	     0.79353700	      695.52371	     -1004.7608	      46.653267	      306.12404	     -48.822770	     0.00000000	    0.032405704
494       	     0.79523700	      742.39894	     -1075.2793	      39.964243	      342.53041	     -55.631675	     0.00000000	    0.038011725
495       	     0.79683700	      795.96557	     -1154.9403	      31.119417	      385.48127	     -64.638127	     0.00000000	    0.045853160
496       	     0.79843700	      857.55217	     -1245.1669	      18.660309	      437.71810	     -77.182460	     0.00000000	    0.057184934
497       	     0.80003700	      922.17660	     -1337.5584	      1.0004440	      498.65758	     -94.677625	     0.00000000	    0.073421723
498       	     0.80163700	      976.14163	     -1410.1967	     -23.868762	      563.65525	     -118.89866	     0.00000000	    0.096380483
499       	     0.80323700	      988.62136	     -1415.0812	     -57.727275	      618.67943	     -151.38981	     0.00000000	     0.12772687
500       	     0.80483700	      903.60030	     -1266.7974	     -99.860108	      632.99487	     -191.45092	     0.00000000	     0.16698789
501       	     0.80653700	      631.07990	     -829.86039	     -144.92080	      551.68848	     -234.45934	     0.00000000	     0.20976548
502       	     0.80813700	      194.38895	     -149.69039	     -169.75667	      355.21808	     -259.48805	     0.00000000	     0.23494721
503       	     0.80973700	     -291.87882	      593.83630	     -162.63757	      88.027653	     -256.19437	     0.00000000	     0.23129566
504       	     0.81133700	     -659.18883	      1144.6000	     -127.87832	     -154.82873	     -228.13441	     0.00000000	     0.20162254
505       	     0.81293700	     -847.68819	      1417.6002	     -82.982228	     -317.18357	     -190.62533	     0.00000000	     0.16137593
506       	     0.81453700	     -902.66769	      1487.0470	     -41.618256	     -403.59423	     -155.79817	     0.00000000	     0.12329871
507       	     0.81613700	     -888.97892	      1453.8560	     -8.7117356	     -441.25402	     -128.13533	     0.00000000	    0.092348054
508       	     0.81773700	     -850.22914	      1384.7171	      15.819054	     -453.30554	     -107.66602	     0.00000000	    0.068751717
509       	     0.81943700	     -806.10796	      1308.8152	      34.481252	     -453.59733	     -92.286867	     0.00000000	    0.050249548
510       	     0.82103700	     -771.61371	      1249.6027	      46.737810	     -449.74974	     -82.352668	     0.00000000	    0.037502949
511       	     0.82263700	     -747.38974	      1207.2137	      55.040115	     -445.55884	     -75.747455	     0.00000000	    0.028118730
512       	     0.82423700	     -734.39435	      1182.9588	      60.134969	     -442.74317	     -71.764130	     0.00000000	    0.021287000
513       	     0.82583700	     -732.81643	      1177.0985	      62.415987	     -442.14051	     -69.974257	     0.00000000	    0.016459870
514       	     0.82743700	     -742.78326	      1189.9174	      61.967824	     -444.16445	     -70.174639	     0.00000000	    0.013286501
515       	     0.82903700	     -764.66535	      1222.1993	      58.568095	     -449.00035	     -72.360061	     0.00000000	    0.011565410
516       	     0.83063700	     -799.17824	      1275.4173	      51.634788	     -456.63574	     -76.726400	     0.00000000	    0.011214384
517       	     0.83233700	     -850.80173	      1357.2894	      39.192063	     -467.42661	     -84.246266	     0.00000000	    0.012366453
518       	     0.83393700	     -914.40845	      1460.6483	      20.799942	     -478.97024	     -94.839330	     0.00000000	    0.015003902
519       	     0.83553700	     -992.26177	      1590.5766	     -7.0578698	     -489.09489	     -110.08775	     0.00000000	    0.019326530
520       	     0.83713700	     -1079.9309	      1742.6505	     -48.957725	     -491.51436	     -131.82910	     0.00000000	    0.025482840
521       	     0.83873700	     -1162.0386	      1896.7809	     -111.50022	     -472.58029	     -162.54173	     0.00000000	    0.033318153
522       	     0.84033700	     -1198.0790	      1995.1861	     -202.27763	     -405.06022	     -204.67067	     0.00000000	    0.041646628
523       	     0.84193700	     -1102.6883	      1909.4690	     -323.46879	     -244.02045	     -257.69092	     0.00000000	    0.046778775
524       	     0.84353700	     -754.29630	      1445.8556	     -454.56517	      52.952359	     -311.25391	     0.00000000	    0.041245847
525       	     0.84523700	     -68.420093	      451.06937	     -539.23689	      476.35678	     -341.36365	     0.00000000	    0.015411091
526       	     0.84683700	      650.57405	     -644.77849	     -509.68357	      809.53607	     -323.83739	     0.00000000	   -0.023797464
527       	     0.84843700	      1147.0900	     -1441.2878	     -394.58672	      949.64136	     -273.66864	     0.00000000	   -0.062498053
528       	     0.85003700	      1360.4508	     -1818.2209	     -259.29163	      927.35052	     -217.97145	     0.00000000	   -0.091001178
529       	     0.85163700	      1394.7638	     -1916.0595	     -144.62465	      834.37211	     -172.20119	     0.00000000	    -0.10926086
530       	     0.85323700	      1353.6044	     -1888.2104	     -59.442633	      732.10669	     -139.03375	     0.00000000	    -0.12072097
531       	     0.85483700	      1294.0024	     -1823.0560	     0.71033403	      645.56415	     -116.27407	     0.00000000	    -0.12836997
532       	     0.85653700	      1237.6174	     -1757.1066	      44.467585	      577.84588	     -100.46037	     0.00000000	    -0.13441044
533       	     0.85813700	      1200.3666	     -1714.3415	      72.091138	      536.51002	     -91.319920	     0.00000000	    -0.13928106
534       	     0.85973700	      1181.3025	     -1695.9251	      90.063082	      515.00849	     -86.459442	     0.00000000	    -0.14405669
535       	     0.86133700	      1181.3610	     -1703.9549	      100.43530	      511.87764	     -85.235351	     0.00000000	    -0.14924461
536       	     0.86293700	      1201.2843	     -1739.7674	      104.23728	      526.58009	     -87.506357	     0.00000000	    -0.15533136
537       	     0.86453700	      1242.0657	     -1804.6646	      101.66283	      559.58911	     -93.614830	     0.00000000	    -0.16289863
538       	     0.86613700	      1304.5221	     -1899.2387	      92.119645	      612.17471	     -104.46740	     0.00000000	    -0.17274362
539       	     0.86773700	      1387.3934	     -2020.3938	      74.189723	      685.54778	     -121.72041	     0.00000000	    -0.18602322
540       	     0.86943700	      1487.7277	     -2160.8864	      43.475166	      784.39967	     -150.04510	     0.00000000	    -0.20575869
541       	     0.87103700	      1561.0147	     -2252.1157	      1.2498780	      883.77353	     -189.90716	     0.00000000	    -0.23181684
542       	     0.87263700	      1529.8709	     -2174.8721	     -52.584594	      945.83387	     -245.30852	     0.00000000	    -0.26644165
543       	     0.87423700	      1234.8133	     -1691.6738	     -103.69660	      872.76064	     -310.69153	     0.00000000	    -0.30587178
544       	     0.87583700	      532.15013	     -601.44029	     -115.45663	      545.34251	     -360.26615	     0.00000000	    -0.33515904
545       	     0.87743700	     -412.44998	      823.85410	     -54.584645	      1.4404399	     -357.82954	     0.00000000	    -0.33521229
546       	     0.87903700	     -1147.0062	      1901.8749	      55.504394	     -504.87045	     -303.46646	     0.00000000	    -0.30800570
547       	     0.88063700	     -1477.7100	      2361.1657	      160.55997	     -805.34280	     -234.46387	     0.00000000	    -0.27402878
548       	     0.88233700	     -1538.3000	      2416.3195	      239.26634	     -936.40459	     -174.65456	     0.00000000	    -0.24526583
549       	     0.88393700	     -1492.6519	      2321.7192	      285.06509	     -970.07866	     -136.43189	     0.00000000	    -0.22734971
550       	     0.88553700	     -1434.4968	      2214.8300	      312.23417	     -971.48670	     -112.48050	     0.00000000	    -0.21667864
551       	     0.88713700	     -1396.7753	      2143.6859	      327.33843	     -965.93508	     -99.027183	     0.00000000	    -0.21172905
552       	     0.88873700	     -1390.5241	      2124.0858	      334.13723	     -964.32094	     -93.584427	     0.00000000	    -0.21191260
553       	     0.89033700	     -1419.1216	      2161.1482	      334.18742	     -970.97217	     -95.023915	     0.00000000	    -0.21768861
554       	     0.89193700	     -1483.1615	      2256.7043	      327.17699	     -986.61108	     -103.44645	     0.00000000	    -0.23074600
555       	     0.89353700	     -1579.5981	      2408.2457	      310.68349	     -1007.8448	     -120.22155	     0.00000000	    -0.25450335
556       	     0.89523700	     -1700.7333	      2609.3944	      276.63929	     -1022.5797	     -150.38788	     0.00000000	    -0.29827985
557       	     0.89683700	     -1779.0795	      2762.1764	      218.89659	     -993.11510	     -194.72242	     0.00000000	    -0.36691293
558       	     0.89843700	     -1686.7635	      2680.0424	      124.39635	     -843.41067	     -256.89485	     0.00000000	    -0.47216621
559       	     0.90003700	     -1186.4094	      2000.3620	     -3.2373093	     -461.95833	     -326.43231	     0.00000000	    -0.60670893
560       	     0.90163700	     -164.47248	      520.92970	     -111.49692	      150.42839	     -367.56174	     0.00000000	    -0.71607961
561       	     0.90323700	      967.99929	     -1176.5316	     -125.04559	      712.13088	     -347.49557	     0.00000000	    -0.72920233
562       	     0.90483700	      1667.8778	     -2266.2445	     -50.079343	      965.24511	     -285.79546	     0.00000000	    -0.65544218
563       	     0.90653700	      1909.5551	     -2678.6096	      52.370786	      964.71328	     -218.93452	     0.00000000	    -0.55264408
